GEO_ID,Geographic Area Name,Count Total population,Count Total housing units,Count Occupied housing units,Count Vacant housing units,Count Owner-occupied housing units,Percent Total housing units,Percent Occupied housing units,Percent Vacant housing units,Percent!!HOUSING TENURE!!Occupied housing units,Percen Owner-occupied housing units among Occupied housing units,Percent Renter-occupied housing units among Occupied housing units
US39081,"Jefferson County, Ohio",65249,31125,27464,3661,19256,100,88.2,11.8,100,70.1,29.9
US39083,"Knox County, Ohio",62721,25797,23429,2368,17226,100,90.8,9.2,100,73.5,26.5
US39085,"Lake County, Ohio",232603,105315,99590,5725,73886,100,94.6,5.4,100,74.2,25.8
US39087,"Lawrence County, Ohio",58240,26501,23872,2629,17043,100,90.1,9.9,100,71.4,28.6
US39089,"Licking County, Ohio",178519,72709,68462,4247,49630,100,94.2,5.8,100,72.5,27.5
US39091,"Logan County, Ohio",46150,23657,19062,4595,13922,100,80.6,19.4,100,73,27
US39093,"Lorain County, Ohio",312964,134341,125239,9102,89430,100,93.2,6.8,100,71.4,28.6
US39095,"Lucas County, Ohio",431279,200147,181899,18248,109236,100,90.9,9.1,100,60.1,39.9
US39097,"Madison County, Ohio",43824,16216,15234,982,11195,100,93.9,6.1,100,73.5,26.5
US39099,"Mahoning County, Ohio",228614,107989,97912,10077,66914,100,90.7,9.3,100,68.3,31.7
US39101,"Marion County, Ohio",65359,27348,24932,2416,16538,100,91.2,8.8,100,66.3,33.7
US39103,"Medina County, Ohio",182470,75169,71647,3522,57253,100,95.3,4.7,100,79.9,20.1
US39105,"Meigs County, Ohio",22210,10649,9204,1445,7120,100,86.4,13.6,100,77.4,22.6
US39107,"Mercer County, Ohio",42528,17888,16288,1600,12701,100,91.1,8.9,100,78,22
US39109,"Miami County, Ohio",108774,46766,44086,2680,31082,100,94.3,5.7,100,70.5,29.5
US39111,"Monroe County, Ohio",13385,7133,5747,1386,4452,100,80.6,19.4,100,77.5,22.5
US39113,"Montgomery County, Ohio",537309,251523,228536,22987,137630,100,90.9,9.1,100,60.2,39.8
US39115,"Morgan County, Ohio",13802,7232,5845,1387,4513,100,80.8,19.2,100,77.2,22.8
US39117,"Morrow County, Ohio",34950,14472,13334,1138,10737,100,92.1,7.9,100,80.5,19.5
US39119,"Muskingum County, Ohio",86410,38358,35091,3267,23643,100,91.5,8.5,100,67.4,32.6
US39121,"Noble County, Ohio",14115,5751,4725,1026,3692,100,82.2,17.8,100,78.1,21.9
US39123,"Ottawa County, Ohio",40364,28596,17748,10848,14146,100,62.1,37.9,100,79.7,20.3
US39125,"Paulding County, Ohio",18806,8490,7590,900,5906,100,89.4,10.6,100,77.8,22.2
US39127,"Perry County, Ohio",35408,14962,13592,1370,10149,100,90.8,9.2,100,74.7,25.3
US39129,"Pickaway County, Ohio",58539,22372,21005,1367,15456,100,93.9,6.1,100,73.6,26.4
US39131,"Pike County, Ohio",27088,11979,10656,1323,7023,100,89,11,100,65.9,34.1
US39133,"Portage County, Ohio",161791,70672,65624,5048,45199,100,92.9,7.1,100,68.9,31.1
US39135,"Preble County, Ohio",40999,18093,16412,1681,12588,100,90.7,9.3,100,76.7,23.3
US39137,"Putnam County, Ohio",34451,13824,12976,848,10874,100,93.9,6.1,100,83.8,16.2
US39139,"Richland County, Ohio",124936,54522,50303,4219,33302,100,92.3,7.7,100,66.2,33.8
US39141,"Ross County, Ohio",77093,32066,29386,2680,20419,100,91.6,8.4,100,69.5,30.5
US39143,"Sandusky County, Ohio",58896,26479,24444,2035,17975,100,92.3,7.7,100,73.5,26.5
US39145,"Scioto County, Ohio",74008,33108,29612,3496,19640,100,89.4,10.6,100,66.3,33.7
US39147,"Seneca County, Ohio",55069,23934,22017,1917,15787,100,92,8,100,71.7,28.3
US39149,"Shelby County, Ohio",48230,20059,18803,1256,13551,100,93.7,6.3,100,72.1,27.9
US39151,"Stark County, Ohio",374853,166799,155392,11407,105077,100,93.2,6.8,100,67.6,32.4
US39153,"Summit County, Ohio",540428,246473,228761,17712,150417,100,92.8,7.2,100,65.8,34.2
US39155,"Trumbull County, Ohio",201977,94394,86071,8323,60374,100,91.2,8.8,100,70.1,29.9
US39157,"Tuscarawas County, Ohio",93263,40817,37711,3106,26519,100,92.4,7.6,100,70.3,29.7
US39159,"Union County, Ohio",62784,23141,21807,1334,17201,100,94.2,5.8,100,78.9,21.1
US39161,"Van Wert County, Ohio",28931,12540,11589,951,8854,100,92.4,7.6,100,76.4,23.6
US39163,"Vinton County, Ohio",12800,5923,5170,753,3918,100,87.3,12.7,100,75.8,24.2
US39165,"Warren County, Ohio",242337,93276,89086,4190,68730,100,95.5,4.5,100,77.2,22.8
US39167,"Washington County, Ohio",59771,27987,25254,2733,18485,100,90.2,9.8,100,73.2,26.8
US39169,"Wayne County, Ohio",116894,46555,43983,2572,31781,100,94.5,5.5,100,72.3,27.7
US39171,"Williams County, Ohio",37102,16561,15262,1299,11338,100,92.2,7.8,100,74.3,25.7
US39173,"Wood County, Ohio",132248,56863,53202,3661,35050,100,93.6,6.4,100,65.9,34.1
US39175,"Wyandot County, Ohio",21900,9839,9084,755,6680,100,92.3,7.7,100,73.5,26.5
US40001,"Adair County, Oklahoma",19495,8059,7076,983,5025,100,87.8,12.2,100,71,29
US40003,"Alfalfa County, Oklahoma",5699,2479,1895,584,1453,100,76.4,23.6,100,76.7,23.3
US40005,"Atoka County, Oklahoma",14143,5981,5040,941,3767,100,84.3,15.7,100,74.7,25.3
US40007,"Beaver County, Oklahoma",5049,2460,1962,498,1519,100,79.8,20.2,100,77.4,22.6
US40009,"Beckham County, Oklahoma",22410,10123,8034,2089,5452,100,79.4,20.6,100,67.9,32.1
US40011,"Blaine County, Oklahoma",8735,4590,3558,1032,2634,100,77.5,22.5,100,74,26
US40013,"Bryan County, Oklahoma",46067,20366,17954,2412,11233,100,88.2,11.8,100,62.6,37.4
US40015,"Caddo County, Oklahoma",26945,11544,9284,2260,6720,100,80.4,19.6,100,72.4,27.6
US40017,"Canadian County, Oklahoma",154405,60434,56361,4073,41956,100,93.3,6.7,100,74.4,25.6
US40019,"Carter County, Oklahoma",48003,21561,18957,2604,12811,100,87.9,12.1,100,67.6,32.4
US40021,"Cherokee County, Oklahoma",47078,22033,18023,4010,11637,100,81.8,18.2,100,64.6,35.4
US40023,"Choctaw County, Oklahoma",14204,7066,5963,1103,4000,100,84.4,15.6,100,67.1,32.9
US40025,"Cimarron County, Oklahoma",2296,1359,970,389,692,100,71.4,28.6,100,71.3,28.7
US40027,"Cleveland County, Oklahoma",295528,121539,112649,8890,70632,100,92.7,7.3,100,62.7,37.3
US40029,"Coal County, Oklahoma",5266,2569,2116,453,1570,100,82.4,17.6,100,74.2,25.8
US40031,"Comanche County, Oklahoma",121125,52603,44720,7883,24286,100,85,15,100,54.3,45.7
US40033,"Cotton County, Oklahoma",5527,2689,2207,482,1658,100,82.1,17.9,100,75.1,24.9
US40035,"Craig County, Oklahoma",14107,6369,5424,945,3801,100,85.2,14.8,100,70.1,29.9
US40037,"Creek County, Oklahoma",71754,31053,27662,3391,20468,100,89.1,10.9,100,74,26
US40039,"Custer County, Oklahoma",28513,12932,10859,2073,6591,100,84,16,100,60.7,39.3
US40041,"Delaware County, Oklahoma",40397,24086,16677,7409,12590,100,69.2,30.8,100,75.5,24.5
US40043,"Dewey County, Oklahoma",4484,2176,1736,440,1350,100,79.8,20.2,100,77.8,22.2
US40045,"Ellis County, Oklahoma",3749,2128,1581,547,1257,100,74.3,25.7,100,79.5,20.5
US40047,"Garfield County, Oklahoma",62846,27846,24198,3648,15651,100,86.9,13.1,100,64.7,35.3
US40049,"Garvin County, Oklahoma",25656,12054,10164,1890,7094,100,84.3,15.7,100,69.8,30.2
US40051,"Grady County, Oklahoma",54795,23024,20416,2608,15654,100,88.7,11.3,100,76.7,23.3
US40053,"Grant County, Oklahoma",4169,2160,1762,398,1350,100,81.6,18.4,100,76.6,23.4
US40055,"Greer County, Oklahoma",5491,2615,1940,675,1399,100,74.2,25.8,100,72.1,27.9
US40057,"Harmon County, Oklahoma",2488,1345,1002,343,748,100,74.5,25.5,100,74.7,25.3
US40059,"Harper County, Oklahoma",3272,1714,1344,370,1028,100,78.4,21.6,100,76.5,23.5
US40061,"Haskell County, Oklahoma",11561,5646,4556,1090,3451,100,80.7,19.3,100,75.7,24.3
US40063,"Hughes County, Oklahoma",13367,5766,4618,1148,3377,100,80.1,19.9,100,73.1,26.9
US40065,"Jackson County, Oklahoma",24785,12017,9795,2222,5908,100,81.5,18.5,100,60.3,39.7
US40067,"Jefferson County, Oklahoma",5337,2728,2168,560,1541,100,79.5,20.5,100,71.1,28.9
US40069,"Johnston County, Oklahoma",10272,4682,3961,721,2828,100,84.6,15.4,100,71.4,28.6
US40071,"Kay County, Oklahoma",43700,20968,17571,3397,11850,100,83.8,16.2,100,67.4,32.6
US40073,"Kingfisher County, Oklahoma",15184,6394,5624,770,4356,100,88,12,100,77.5,22.5
US40075,"Kiowa County, Oklahoma",8509,4681,3553,1128,2490,100,75.9,24.1,100,70.1,29.9
US40077,"Latimer County, Oklahoma",9444,4669,3794,875,2751,100,81.3,18.7,100,72.5,27.5
US40079,"Le Flore County, Oklahoma",48129,21032,18325,2707,13091,100,87.1,12.9,100,71.4,28.6
US40081,"Lincoln County, Oklahoma",33458,14456,12954,1502,10073,100,89.6,10.4,100,77.8,22.2
US40083,"Logan County, Oklahoma",49555,19307,17565,1742,13896,100,91,9,100,79.1,20.9
US40085,"Love County, Oklahoma",10146,4703,3976,727,2801,100,84.5,15.5,100,70.4,29.6
US40087,"McClain County, Oklahoma",41662,16421,15235,1186,12154,100,92.8,7.2,100,79.8,20.2
US40089,"McCurtain County, Oklahoma",30814,13888,12009,1879,8348,100,86.5,13.5,100,69.5,30.5
US40091,"McIntosh County, Oklahoma",18941,11755,7943,3812,6241,100,67.6,32.4,100,78.6,21.4
US40093,"Major County, Oklahoma",7782,3713,3082,631,2418,100,83,17,100,78.5,21.5
US40095,"Marshall County, Oklahoma",15312,8709,6107,2602,4503,100,70.1,29.9,100,73.7,26.3
US40097,"Mayes County, Oklahoma",39046,18263,15219,3044,11146,100,83.3,16.7,100,73.2,26.8
US40099,"Murray County, Oklahoma",13904,6508,5423,1085,3848,100,83.3,16.7,100,71,29
US40101,"Muskogee County, Oklahoma",66339,29278,25525,3753,16542,100,87.2,12.8,100,64.8,35.2
US40103,"Noble County, Oklahoma",10924,5057,4353,704,3300,100,86.1,13.9,100,75.8,24.2
US40105,"Nowata County, Oklahoma",9320,4351,3794,557,2890,100,87.2,12.8,100,76.2,23.8
US40107,"Okfuskee County, Oklahoma",11310,4778,3977,801,3001,100,83.2,16.8,100,75.5,24.5
US40109,"Oklahoma County, Oklahoma",796292,352544,317334,35210,179311,100,90,10,100,56.5,43.5
US40111,"Okmulgee County, Oklahoma",36706,16624,14134,2490,9919,100,85,15,100,70.2,29.8
US40113,"Osage County, Oklahoma",45818,19602,17554,2048,13813,100,89.6,10.4,100,78.7,21.3
US40115,"Ottawa County, Oklahoma",30285,13714,11859,1855,8148,100,86.5,13.5,100,68.7,31.3
US40117,"Pawnee County, Oklahoma",15553,7276,6056,1220,4700,100,83.2,16.8,100,77.6,22.4
US40119,"Payne County, Oklahoma",81646,36708,30958,5750,15731,100,84.3,15.7,100,50.8,49.2
US40121,"Pittsburg County, Oklahoma",43773,22046,17339,4707,12543,100,78.6,21.4,100,72.3,27.7
US40123,"Pontotoc County, Oklahoma",38065,17406,15179,2227,9604,100,87.2,12.8,100,63.3,36.7
US40125,"Pottawatomie County, Oklahoma",72454,29973,26817,3156,18235,100,89.5,10.5,100,68,32
US40127,"Pushmataha County, Oklahoma",10812,5672,4443,1229,3424,100,78.3,21.7,100,77.1,22.9
US40129,"Roger Mills County, Oklahoma",3442,1852,1397,455,1121,100,75.4,24.6,100,80.2,19.8
US40131,"Rogers County, Oklahoma",95240,37798,35179,2619,27476,100,93.1,6.9,100,78.1,21.9
US40133,"Seminole County, Oklahoma",23556,10712,8978,1734,6168,100,83.8,16.2,100,68.7,31.3
US40135,"Sequoyah County, Oklahoma",39281,18030,15309,2721,10900,100,84.9,15.1,100,71.2,28.8
US40137,"Stephens County, Oklahoma",42848,20322,17268,3054,12240,100,85,15,100,70.9,29.1
US40139,"Texas County, Oklahoma",21384,8443,7376,1067,4490,100,87.4,12.6,100,60.9,39.1
US40141,"Tillman County, Oklahoma",6968,3778,2815,963,2125,100,74.5,25.5,100,75.5,24.5
US40143,"Tulsa County, Oklahoma",669279,292375,266836,25539,154614,100,91.3,8.7,100,57.9,42.1
US40145,"Wagoner County, Oklahoma",80981,32529,29964,2565,24078,100,92.1,7.9,100,80.4,19.6
US40147,"Washington County, Oklahoma",52455,23713,21071,2642,14884,100,88.9,11.1,100,70.6,29.4
US40149,"Washita County, Oklahoma",10924,5121,4229,892,3047,100,82.6,17.4,100,72.1,27.9
US40151,"Woods County, Oklahoma",8624,4456,3346,1110,2224,100,75.1,24.9,100,66.5,33.5
US40153,"Woodward County, Oklahoma",20470,9386,7728,1658,5298,100,82.3,17.7,100,68.6,31.4
US41001,"Baker County, Oregon",16668,8609,7201,1408,4982,100,83.6,16.4,100,69.2,30.8
US41003,"Benton County, Oregon",95184,40150,37447,2703,20217,100,93.3,6.7,100,54,46
US41005,"Clackamas County, Oregon",421401,170094,160503,9591,111800,100,94.4,5.6,100,69.7,30.3
US41007,"Clatsop County, Oregon",41072,23017,17533,5484,10887,100,76.2,23.8,100,62.1,37.9
US41009,"Columbia County, Oregon",52589,21697,20457,1240,15448,100,94.3,5.7,100,75.5,24.5
US41011,"Coos County, Oregon",64929,31378,27662,3716,18358,100,88.2,11.8,100,66.4,33.6
US41013,"Crook County, Oregon",24738,11159,9975,1184,7434,100,89.4,10.6,100,74.5,25.5
US41015,"Curry County, Oregon",23446,13018,10953,2065,7669,100,84.1,15.9,100,70,30
US41017,"Deschutes County, Oregon",198253,94110,80217,13893,55280,100,85.2,14.8,100,68.9,31.1
US41019,"Douglas County, Oregon",111201,49774,45817,3957,32128,100,92.1,7.9,100,70.1,29.9
US41021,"Gilliam County, Oregon",1995,1095,866,229,615,100,79.1,20.9,100,71,29
US41023,"Grant County, Oregon",7233,4112,3300,812,2368,100,80.3,19.7,100,71.8,28.2
US41025,"Harney County, Oregon",7495,3694,3174,520,2147,100,85.9,14.1,100,67.6,32.4
US41027,"Hood River County, Oregon",23977,10126,8965,1161,5867,100,88.5,11.5,100,65.4,34.6
US41029,"Jackson County, Oregon",223259,96239,90467,5772,57989,100,94,6,100,64.1,35.9
US41031,"Jefferson County, Oregon",24502,10250,8680,1570,6204,100,84.7,15.3,100,71.5,28.5
US41033,"Josephine County, Oregon",88090,38748,36024,2724,24837,100,93,7,100,68.9,31.1
US41035,"Klamath County, Oregon",69413,32730,28634,4096,18984,100,87.5,12.5,100,66.3,33.7
US41037,"Lake County, Oregon",8160,4195,3387,808,2353,100,80.7,19.3,100,69.5,30.5
US41039,"Lane County, Oregon",382971,166226,156594,9632,92732,100,94.2,5.8,100,59.2,40.8
US41041,"Lincoln County, Oregon",50395,32066,22707,9359,15128,100,70.8,29.2,100,66.6,33.4
US41043,"Linn County, Oregon",128610,51921,49344,2577,32618,100,95,5,100,66.1,33.9
US41045,"Malheur County, Oregon",31571,11615,10505,1110,6430,100,90.4,9.6,100,61.2,38.8
US41047,"Marion County, Oregon",345920,128541,122586,5955,75179,100,95.4,4.6,100,61.3,38.7
US41049,"Morrow County, Oregon",12186,4717,4214,503,2919,100,89.3,10.7,100,69.3,30.7
US41051,"Multnomah County, Oregon",815428,363996,341507,22489,175170,100,93.8,6.2,100,51.3,48.7
US41053,"Polk County, Oregon",87433,33828,32135,1693,21084,100,95,5,100,65.6,34.4
US41055,"Sherman County, Oregon",1870,918,826,92,563,100,90,10,100,68.2,31.8
US41057,"Tillamook County, Oregon",27390,18919,11727,7192,8325,100,62,38,100,71,29
US41059,"Umatilla County, Oregon",80075,31098,28372,2726,17813,100,91.2,8.8,100,62.8,37.2
US41061,"Union County, Oregon",26196,11649,10779,870,7025,100,92.5,7.5,100,65.2,34.8
US41063,"Wallowa County, Oregon",7391,4326,3376,950,2478,100,78,22,100,73.4,26.6
US41065,"Wasco County, Oregon",26670,11996,10553,1443,6888,100,88,12,100,65.3,34.7
US41067,"Washington County, Oregon",600372,236678,226799,9879,135477,100,95.8,4.2,100,59.7,40.3
US41069,"Wheeler County, Oregon",1451,935,686,249,465,100,73.4,26.6,100,67.8,32.2
US41071,"Yamhill County, Oregon",107722,40123,38011,2112,26026,100,94.7,5.3,100,68.5,31.5
US42001,"Adams County, Pennsylvania",103852,43007,40270,2737,31105,100,93.6,6.4,100,77.2,22.8
US42003,"Allegheny County, Pennsylvania",1250578,602095,551013,51082,344368,100,91.5,8.5,100,62.5,37.5
US42005,"Armstrong County, Pennsylvania",65558,32106,28061,4045,21070,100,87.4,12.6,100,75.1,24.9
US42007,"Beaver County, Pennsylvania",168215,78944,71971,6973,52312,100,91.2,8.8,100,72.7,27.3
US42009,"Bedford County, Pennsylvania",47577,23489,20041,3448,15645,100,85.3,14.7,100,78.1,21.9
US42011,"Berks County, Pennsylvania",428849,170742,161485,9257,112610,100,94.6,5.4,100,69.7,30.3
US42013,"Blair County, Pennsylvania",122822,55700,51227,4473,35727,100,92,8,100,69.7,30.3
US42015,"Bradford County, Pennsylvania",59967,29363,24789,4574,17833,100,84.4,15.6,100,71.9,28.1
US42017,"Bucks County, Pennsylvania",646538,255632,245587,10045,187070,100,96.1,3.9,100,76.2,23.8
US42019,"Butler County, Pennsylvania",193763,85019,78727,6292,59410,100,92.6,7.4,100,75.5,24.5
US42021,"Cambria County, Pennsylvania",133472,64395,56370,8025,41638,100,87.5,12.5,100,73.9,26.1
US42023,"Cameron County, Pennsylvania",4547,3932,2120,1812,1573,100,53.9,46.1,100,74.2,25.8
US42025,"Carbon County, Pennsylvania",64749,34152,26850,7302,20258,100,78.6,21.4,100,75.4,24.6
US42027,"Centre County, Pennsylvania",158172,65408,59357,6051,34254,100,90.7,9.3,100,57.7,42.3
US42029,"Chester County, Pennsylvania",534413,208240,197119,11121,146939,100,94.7,5.3,100,74.5,25.5
US42031,"Clarion County, Pennsylvania",37241,18829,15298,3531,10944,100,81.2,18.8,100,71.5,28.5
US42033,"Clearfield County, Pennsylvania",80562,38078,32435,5643,24771,100,85.2,14.8,100,76.4,23.6
US42035,"Clinton County, Pennsylvania",37450,18603,15199,3404,10735,100,81.7,18.3,100,70.6,29.4
US42037,"Columbia County, Pennsylvania",64727,29654,26386,3268,18181,100,89,11,100,68.9,31.1
US42039,"Crawford County, Pennsylvania",83938,42063,33930,8133,24474,100,80.7,19.3,100,72.1,27.9
US42041,"Cumberland County, Pennsylvania",259469,109125,103405,5720,71916,100,94.8,5.2,100,69.5,30.5
US42043,"Dauphin County, Pennsylvania",286401,126514,116761,9753,71323,100,92.3,7.7,100,61.1,38.9
US42045,"Delaware County, Pennsylvania",576830,229208,215498,13710,146002,100,94,6,100,67.8,32.2
US42047,"Elk County, Pennsylvania",30990,16836,13590,3246,10617,100,80.7,19.3,100,78.1,21.9
US42049,"Erie County, Pennsylvania",270876,119791,109371,10420,71943,100,91.3,8.7,100,65.8,34.2
US42051,"Fayette County, Pennsylvania",128804,61800,54089,7711,38731,100,87.5,12.5,100,71.6,28.4
US42053,"Forest County, Pennsylvania",6973,6949,2034,4915,1690,100,29.3,70.7,100,83.1,16.9
US42055,"Franklin County, Pennsylvania",155932,66368,62067,4301,44602,100,93.5,6.5,100,71.9,28.1
US42057,"Fulton County, Pennsylvania",14556,7100,6087,1013,4568,100,85.7,14.3,100,75,25
US42059,"Greene County, Pennsylvania",35954,16138,14058,2080,10317,100,87.1,12.9,100,73.4,26.6
US42061,"Huntingdon County, Pennsylvania",44092,20807,16804,4003,12768,100,80.8,19.2,100,76,24
US42063,"Indiana County, Pennsylvania",83246,37626,33286,4340,23014,100,88.5,11.5,100,69.1,30.9
US42065,"Jefferson County, Pennsylvania",44492,22005,18726,3279,13957,100,85.1,14.9,100,74.5,25.5
US42067,"Juniata County, Pennsylvania",23509,10431,9249,1182,6963,100,88.7,11.3,100,75.3,24.7
US42069,"Lackawanna County, Pennsylvania",215896,99815,88745,11070,55910,100,88.9,11.1,100,63,37
US42071,"Lancaster County, Pennsylvania",552984,216502,206467,10035,139002,100,95.4,4.6,100,67.3,32.7
US42073,"Lawrence County, Pennsylvania",86070,39492,35939,3553,26451,100,91,9,100,73.6,26.4
US42075,"Lebanon County, Pennsylvania",143257,59084,55808,3276,39110,100,94.5,5.5,100,70.1,29.9
US42077,"Lehigh County, Pennsylvania",374557,149830,142970,6860,91722,100,95.4,4.6,100,64.2,35.8
US42079,"Luzerne County, Pennsylvania",325594,150693,134551,16142,87993,100,89.3,10.7,100,65.4,34.6
US42081,"Lycoming County, Pennsylvania",114188,52625,46603,6022,31339,100,88.6,11.4,100,67.2,32.8
US42083,"McKean County, Pennsylvania",40432,19416,16470,2946,12219,100,84.8,15.2,100,74.2,25.8
US42085,"Mercer County, Pennsylvania",110652,50828,45478,5350,32805,100,89.5,10.5,100,72.1,27.9
US42087,"Mifflin County, Pennsylvania",46143,21313,18823,2490,13402,100,88.3,11.7,100,71.2,28.8
US42089,"Monroe County, Pennsylvania",168327,79114,62284,16830,47703,100,78.7,21.3,100,76.6,23.4
US42091,"Montgomery County, Pennsylvania",856553,346877,328958,17919,232791,100,94.8,5.2,100,70.8,29.2
US42093,"Montour County, Pennsylvania",18136,8083,7513,570,5408,100,92.9,7.1,100,72,28
US42095,"Northampton County, Pennsylvania",312951,127584,121015,6569,85166,100,94.9,5.1,100,70.4,29.6
US42097,"Northumberland County, Pennsylvania",91647,43300,37932,5368,26793,100,87.6,12.4,100,70.6,29.4
US42099,"Perry County, Pennsylvania",45842,19842,18083,1759,14251,100,91.1,8.9,100,78.8,21.2
US42101,"Philadelphia County, Pennsylvania",1603797,726797,658075,68722,317428,100,90.5,9.5,100,48.2,51.8
US42103,"Pike County, Pennsylvania",58535,39676,23635,16041,19843,100,59.6,40.4,100,84,16
